Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.15000000000000002,0.4,0.025,1109.3100811130137,2181.0817643293726,1071.771683216359
0.16,0.28,0.025,1109.0364995431785,2038.6934329062058,929.6569333630273
0.16,0.29333333333333333,0.025,1095.9278611342008,1616.5565129666634,520.6286518324625
0.16,0.3066666666666667,0.025,1084.3007336565754,2097.6545383644607,1013.3538047078853
0.16,0.32,0.025,1084.4314740862264,2124.4107272951014,1039.979253208875
0.16,0.33333333333333337,0.025,1091.0089379239712,2147.2345576141465,1056.2256196901753
0.16,0.3466666666666667,0.025,1099.1423000243153,2166.8934334884284,1067.751133464113
0.16,0.36,0.025,1108.489741033252,2181.0817643293726,1072.5920232961207
0.16,0.37333333333333335,0.025,1116.1937599008538,2190.1108757488732,1073.9171158480194
0.16,0.3866666666666667,0.025,1123.8651581595252,2193.3154954732195,1069.4503373136943
0.16,0.4,0.025,1126.9633243721523,2191.178041323133,1064.2147169509808
