[Hz],Trace1[dBm]
6.355200000E+08,-1.04006E+02
6.355200000E+08,-6.58984E+01
6.355600000E+08,-1.03496E+02
6.355600000E+08,-6.44550E+01
6.356000000E+08,-1.00829E+02
6.356000000E+08,-6.43207E+01
6.356400000E+08,-1.08208E+02
6.356400000E+08,-6.65607E+01
6.356800000E+08,-1.05669E+02
6.356800000E+08,-6.66278E+01
6.357200000E+08,-9.80212E+01
6.357200000E+08,-6.50043E+01
6.357600000E+08,-1.02907E+02
6.357600000E+08,-6.61273E+01
6.358000000E+08,-1.10427E+02
6.358000000E+08,-6.68872E+01
6.358400000E+08,-1.14409E+02
6.358400000E+08,-6.60632E+01
6.358800000E+08,-1.04216E+02
6.358800000E+08,-6.66522E+01
6.359200000E+08,-1.02462E+02
6.359200000E+08,-6.58099E+01
6.359600000E+08,-1.09301E+02
6.359600000E+08,-6.65881E+01
6.360000000E+08,-1.09194E+02
6.360000000E+08,-6.60663E+01
6.360400000E+08,-1.06523E+02
6.360400000E+08,-6.58923E+01
6.360800000E+08,-1.04229E+02
6.360800000E+08,-6.71863E+01
6.361200000E+08,-1.06111E+02
6.361200000E+08,-6.60480E+01
6.361600000E+08,-1.04131E+02
6.361600000E+08,-6.79248E+01
6.362000000E+08,-1.01946E+02
6.362000000E+08,-6.64081E+01
6.362400000E+08,-1.06722E+02
6.362400000E+08,-6.53705E+01
6.362800000E+08,-1.02889E+02
6.362800000E+08,-6.46472E+01
6.363200000E+08,-1.06151E+02
6.363200000E+08,-6.75372E+01
6.363600000E+08,-1.09719E+02
6.363600000E+08,-6.64020E+01
6.364000000E+08,-1.07112E+02
6.364000000E+08,-6.65881E+01
6.364400000E+08,-9.94250E+01
6.364400000E+08,-6.65240E+01
6.364800000E+08,-1.00756E+02
6.364800000E+08,-6.44946E+01
6.365200000E+08,-1.07192E+02
6.365200000E+08,-6.68048E+01
6.365600000E+08,-1.06761E+02
6.365600000E+08,-6.59503E+01
6.366000000E+08,-1.03038E+02
6.366000000E+08,-6.63623E+01
6.366400000E+08,-1.04949E+02
6.366400000E+08,-6.75708E+01
6.366800000E+08,-1.09542E+02
6.366800000E+08,-6.64111E+01
6.367200000E+08,-1.02983E+02
6.367200000E+08,-6.78973E+01
6.367600000E+08,-1.05562E+02
6.367600000E+08,-6.62463E+01
6.368000000E+08,-1.15151E+02
6.368000000E+08,-6.68811E+01
6.368400000E+08,-1.10698E+02
6.368400000E+08,-6.57520E+01
6.368800000E+08,-1.19289E+02
6.368800000E+08,-6.66553E+01
6.369200000E+08,-1.00154E+02
6.369200000E+08,-6.68689E+01
6.369600000E+08,-1.02367E+02
6.369600000E+08,-6.63898E+01
6.370000000E+08,-1.04982E+02
6.370000000E+08,-6.41650E+01
6.370400000E+08,-1.00420E+02
6.370400000E+08,-6.57306E+01
6.370800000E+08,-1.02043E+02
6.370800000E+08,-6.57855E+01
6.371200000E+08,-1.07512E+02
6.371200000E+08,-6.72565E+01
6.371600000E+08,-1.07552E+02
6.371600000E+08,-6.68628E+01
6.372000000E+08,-1.13332E+02
6.372000000E+08,-6.66888E+01
6.372400000E+08,-1.03127E+02
6.372400000E+08,-6.65118E+01
6.372800000E+08,-1.05825E+02
6.372800000E+08,-6.73236E+01
6.373200000E+08,-1.12276E+02
6.373200000E+08,-6.76990E+01
6.373600000E+08,-1.05498E+02
6.373600000E+08,-6.74426E+01
6.374000000E+08,-1.06023E+02
6.374000000E+08,-6.77051E+01
6.374400000E+08,-1.06765E+02
6.374400000E+08,-6.73907E+01
6.374800000E+08,-1.05605E+02
6.374800000E+08,-6.67773E+01
6.375200000E+08,-1.03282E+02
6.375200000E+08,-6.69147E+01
6.375600000E+08,-1.05675E+02
6.375600000E+08,-6.75220E+01
6.376000000E+08,-1.06069E+02
6.376000000E+08,-6.72260E+01
6.376400000E+08,-1.06310E+02
6.376400000E+08,-6.67926E+01
6.376800000E+08,-1.11208E+02
6.376800000E+08,-6.71985E+01
6.377200000E+08,-1.02095E+02
6.377200000E+08,-6.83490E+01
6.377600000E+08,-1.07018E+02
6.377600000E+08,-6.82269E+01
6.378000000E+08,-1.04412E+02
6.378000000E+08,-6.72137E+01
6.378400000E+08,-1.03746E+02
6.378400000E+08,-6.59106E+01
6.378800000E+08,-1.06823E+02
6.378800000E+08,-6.73633E+01
6.379200000E+08,-1.02162E+02
6.379200000E+08,-6.65302E+01
6.379600000E+08,-1.08965E+02
6.379600000E+08,-6.76440E+01
6.380000000E+08,-1.02278E+02
6.380000000E+08,-6.63135E+01
6.380400000E+08,-1.16582E+02
6.380400000E+08,-6.57947E+01
6.380800000E+08,-1.05138E+02
6.380800000E+08,-6.77234E+01
6.381200000E+08,-1.08727E+02
6.381200000E+08,-6.81689E+01
6.381600000E+08,-1.00325E+02
6.381600000E+08,-6.63867E+01
6.382000000E+08,-1.04052E+02
6.382000000E+08,-6.70306E+01
6.382400000E+08,-1.02275E+02
6.382400000E+08,-6.65546E+01
6.382800000E+08,-1.03392E+02
6.382800000E+08,-6.63379E+01
6.383200000E+08,-1.04595E+02
6.383200000E+08,-6.63196E+01
6.383600000E+08,-1.08602E+02
6.383600000E+08,-6.74670E+01
6.384000000E+08,-1.16918E+02
6.384000000E+08,-6.53979E+01
6.384400000E+08,-1.06798E+02
6.384400000E+08,-6.82117E+01
6.384800000E+08,-1.09395E+02
6.384800000E+08,-6.80225E+01
6.385200000E+08,-1.10527E+02
6.385200000E+08,-6.76318E+01
6.385600000E+08,-1.02791E+02
6.385600000E+08,-6.74731E+01
6.386000000E+08,-1.10222E+02
6.386000000E+08,-6.69818E+01
6.386400000E+08,-1.05635E+02
6.386400000E+08,-6.86176E+01
6.386800000E+08,-1.03694E+02
6.386800000E+08,-6.80713E+01
6.387200000E+08,-1.07149E+02
6.387200000E+08,-6.60510E+01
6.387600000E+08,-1.05046E+02
6.387600000E+08,-6.71924E+01
6.388000000E+08,-1.04103E+02
6.388000000E+08,-6.64813E+01
6.388400000E+08,-1.08416E+02
6.388400000E+08,-6.68048E+01
6.388800000E+08,-1.07531E+02
6.388800000E+08,-6.74854E+01
6.389200000E+08,-1.08037E+02
6.389200000E+08,-6.71710E+01
6.389600000E+08,-1.10149E+02
6.389600000E+08,-6.83948E+01
6.390000000E+08,-1.06237E+02
6.390000000E+08,-6.73541E+01
6.390400000E+08,-1.03994E+02
6.390400000E+08,-6.64996E+01
6.390800000E+08,-1.09771E+02
6.390800000E+08,-6.73175E+01
6.391200000E+08,-1.07683E+02
6.391200000E+08,-6.79248E+01
6.391600000E+08,-1.07329E+02
6.391600000E+08,-6.77509E+01
6.392000000E+08,-1.06011E+02
6.392000000E+08,-6.62250E+01
6.392400000E+08,-1.03578E+02
6.392400000E+08,-6.76227E+01
6.392800000E+08,-1.05556E+02
6.392800000E+08,-6.76532E+01
6.393200000E+08,-1.05901E+02
6.393200000E+08,-6.54895E+01
6.393600000E+08,-1.02440E+02
6.393600000E+08,-6.67712E+01
6.394000000E+08,-1.12783E+02
6.394000000E+08,-6.81445E+01
6.394400000E+08,-1.13613E+02
6.394400000E+08,-6.68231E+01
6.394800000E+08,-1.08351E+02
6.394800000E+08,-6.74548E+01
6.395200000E+08,-1.13375E+02
6.395200000E+08,-6.67133E+01
6.395600000E+08,-1.10594E+02
6.395600000E+08,-6.64264E+01
6.396000000E+08,-1.04726E+02
6.396000000E+08,-6.75739E+01
6.396400000E+08,-1.11089E+02
6.396400000E+08,-6.84955E+01
6.396800000E+08,-1.06127E+02
6.396800000E+08,-6.79034E+01
6.397200000E+08,-9.84424E+01
6.397200000E+08,-6.72168E+01
6.397600000E+08,-1.04445E+02
6.397600000E+08,-6.77875E+01
6.398000000E+08,-1.09474E+02
6.398000000E+08,-6.89014E+01
6.398400000E+08,-1.04869E+02
6.398400000E+08,-6.74121E+01
6.398800000E+08,-1.07848E+02
6.398800000E+08,-6.72382E+01
6.399200000E+08,-1.08278E+02
6.399200000E+08,-6.77051E+01
6.399600000E+08,-1.03722E+02
6.399600000E+08,-6.76929E+01
