MeasResult
PNOISE:LPL
A.19.05,N9000B
503 EP4 P03 ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,True
Cancellation,False
Carrier Frequency,168876681.721231
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,0,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,0,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),True
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,10
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6,MeasResult7,MeasResult8
,,14399.0332,14399.0332,,,,
,,-57.66,-58.35,,,,
,,14677.9927,14677.9927,,,,
,,-63.38,-58.76,,,,
,,14962.3566,14962.3566,,,,
,,-60.17,-59.29,,,,
,,15252.2296,15252.2296,,,,
,,-60.98,-59.82,,,,
,,15547.7184,15547.7184,,,,
,,-58.64,-60.53,,,,
,,15848.9319,15848.9319,,,,
,,-59.88,-60.89,,,,
,,16155.981,16155.981,,,,
,,-65.98,-61.39,,,,
,,16468.9787,16468.9787,,,,
,,-63.63,-62.04,,,,
,,16788.0402,16788.0402,,,,
,,-63.43,-62.53,,,,
,,17113.283,17113.283,,,,
,,-61.14,-62.9,,,,
,,17444.827,17444.827,,,,
,,-62.22,-62.83,,,,
,,17782.7941,17782.7941,,,,
,,-60.88,-63,,,,
,,18127.3088,18127.3088,,,,
,,-64.17,-63.35,,,,
,,18478.498,18478.498,,,,
,,-63.76,-63.5,,,,
,,18836.4909,18836.4909,,,,
,,-64.1,-63.74,,,,
,,19201.4194,19201.4194,,,,
,,-68.3,-63.98,,,,
,,19573.4178,19573.4178,,,,
,,-60.56,-64.31,,,,
,,19952.6231,19952.6231,,,,
,,-64,-64.56,,,,
,,20339.175,20339.175,,,,
,,-67.17,-64.56,,,,
,,20733.2157,20733.2157,,,,
,,-64.28,-64.65,,,,
,,21134.8904,21134.8904,,,,
,,-66.8,-64.74,,,,
,,21544.3469,21544.3469,,,,
,,-63.03,-64.89,,,,
,,21961.736,21961.736,,,,
,,-64.91,-64.98,,,,
,,22387.2114,22387.2114,,,,
,,-65.71,-65.29,,,,
,,22820.9297,22820.9297,,,,
,,-66.84,-65.45,,,,
,,23263.0507,23263.0507,,,,
,,-65.5,-65.65,,,,
,,23713.7371,23713.7371,,,,
,,-66.7,-65.7,,,,
,,24173.1548,24173.1548,,,,
,,-66.09,-65.61,,,,
,,24641.4731,24641.4731,,,,
,,-65.67,-65.88,,,,
,,25118.8643,25118.8643,,,,
,,-66,-65.99,,,,
,,25605.5043,25605.5043,,,,
,,-65.62,-66.12,,,,
,,26101.5722,26101.5722,,,,
,,-65.67,-66.31,,,,
,,26607.2506,26607.2506,,,,
,,-64.53,-66.51,,,,
,,27122.7258,27122.7258,,,,
,,-64.37,-66.95,,,,
,,27648.1875,27648.1875,,,,
,,-68.01,-67.3,,,,
,,28183.8293,28183.8293,,,,
,,-67.85,-67.62,,,,
,,28729.8483,28729.8483,,,,
,,-68.33,-67.82,,,,
,,29286.4456,29286.4456,,,,
,,-65.17,-68.19,,,,
,,29853.8262,29853.8262,,,,
,,-66.28,-68.42,,,,
,,30432.1989,30432.1989,,,,
,,-66.8,-68.84,,,,
,,31021.7766,31021.7766,,,,
,,-66.37,-69.31,,,,
,,31622.7766,31622.7766,,,,
,,-70.31,-69.59,,,,
,,32235.42,32235.42,,,,
,,-68.56,-69.94,,,,
,,32859.9325,32859.9325,,,,
,,-71.32,-70.28,,,,
,,33496.5439,33496.5439,,,,
,,-73.2,-70.69,,,,
,,34145.4887,34145.4887,,,,
,,-72.91,-71.1,,,,
,,34807.0059,34807.0059,,,,
,,-73.12,-71.31,,,,
,,35481.3389,35481.3389,,,,
,,-71.39,-71.55,,,,
,,36168.7361,36168.7361,,,,
,,-74.11,-71.67,,,,
,,36869.4506,36869.4506,,,,
,,-71.89,-72.08,,,,
,,37583.7404,37583.7404,,,,
,,-75.82,-72.49,,,,
,,38311.8685,38311.8685,,,,
,,-76.53,-72.99,,,,
,,39054.1029,39054.1029,,,,
,,-72.44,-73.4,,,,
,,39810.7171,39810.7171,,,,
,,-73.54,-73.71,,,,
,,40581.9894,40581.9894,,,,
,,-73.68,-74.06,,,,
,,41368.204,41368.204,,,,
,,-73.96,-74.23,,,,
,,42169.6503,42169.6503,,,,
,,-73.69,-74.35,,,,
,,42986.6235,42986.6235,,,,
,,-72.85,-74.59,,,,
,,43819.4242,43819.4242,,,,
,,-73.3,-74.95,,,,
,,44668.3592,44668.3592,,,,
,,-71.18,-75.34,,,,
,,45533.741,45533.741,,,,
,,-74.71,-75.57,,,,
,,46415.8883,46415.8883,,,,
,,-75.6,-75.92,,,,
,,47315.1259,47315.1259,,,,
,,-78.39,-76.1,,,,
,,48231.7848,48231.7848,,,,
,,-75.83,-76.14,,,,
,,49166.2026,49166.2026,,,,
,,-77.31,-76.3,,,,
,,50118.7234,50118.7234,,,,
,,-76.66,-76.46,,,,
,,51089.6977,51089.6977,,,,
,,-75.14,-76.74,,,,
,,52079.4833,52079.4833,,,,
,,-75.97,-76.99,,,,
,,53088.4444,53088.4444,,,,
,,-78.55,-77.29,,,,
,,54116.9527,54116.9527,,,,
,,-81.33,-77.61,,,,
,,55165.3867,55165.3867,,,,
,,-80.24,-77.89,,,,
,,56234.1325,56234.1325,,,,
,,-79.45,-78.29,,,,
,,57323.5837,57323.5837,,,,
,,-80.01,-78.46,,,,
,,58434.1413,58434.1413,,,,
,,-80.05,-78.58,,,,
,,59566.2144,59566.2144,,,,
,,-77.38,-78.56,,,,
,,60720.2196,60720.2196,,,,
,,-76.13,-78.59,,,,
,,61896.5819,61896.5819,,,,
,,-77.09,-78.73,,,,
,,63095.7344,63095.7344,,,,
,,-80.12,-78.87,,,,
,,64318.1188,64318.1188,,,,
,,-79.72,-79.08,,,,
,,65564.1849,65564.1849,,,,
,,-80.62,-79.11,,,,
,,66834.3918,66834.3918,,,,
,,-80.35,-79.12,,,,
,,68129.2069,68129.2069,,,,
,,-79.55,-78.92,,,,
,,69449.1071,69449.1071,,,,
,,-80.55,-78.79,,,,
,,70794.5784,70794.5784,,,,
,,-78.47,-78.71,,,,
,,72166.1162,72166.1162,,,,
,,-78.42,-78.59,,,,
,,73564.2254,73564.2254,,,,
,,-77.88,-78.44,,,,
,,74989.4209,74989.4209,,,,
,,-76.57,-78.49,,,,
,,76442.2274,76442.2274,,,,
,,-80.44,-78.58,,,,
,,77923.1798,77923.1798,,,,
,,-80.04,-78.68,,,,
,,79432.8235,79432.8235,,,,
,,-79.86,-78.66,,,,
,,80971.7142,80971.7142,,,,
,,-76.78,-78.67,,,,
,,82540.4185,82540.4185,,,,
,,-78.64,-78.42,,,,
,,84139.5142,84139.5142,,,,
,,-76.75,-78.33,,,,
,,85769.5899,85769.5899,,,,
,,-77.39,-78.26,,,,
,,87431.2458,87431.2458,,,,
,,-77.46,-78.19,,,,
,,89125.0938,89125.0938,,,,
,,-77.21,-78.18,,,,
,,90851.7576,90851.7576,,,,
,,-76.79,-78.2,,,,
,,92611.8728,92611.8728,,,,
,,-78.56,-78.21,,,,
,,94406.0876,94406.0876,,,,
,,-78.09,-78.43,,,,
,,96235.0626,96235.0626,,,,
,,-79.47,-78.38,,,,
,,98099.4713,98099.4713,,,,
,,-79.53,-78.34,,,,
,,100000,100000,,,,
,,-80.02,-78.23,,,,
,,101937.3486,101937.3486,,,,
,,-74.77,-78.41,,,,
,,103912.2304,103912.2304,,,,
,,-78.33,-78.55,,,,
,,105925.3725,105925.3725,,,,
,,-77.84,-78.71,,,,
,,107977.5162,107977.5162,,,,
,,-78.98,-78.63,,,,
,,110069.4171,110069.4171,,,,
,,-78.22,-78.81,,,,
,,112201.8454,112201.8454,,,,
,,-79.05,-78.86,,,,
,,114375.5863,114375.5863,,,,
,,-78.11,-79.16,,,,
,,116591.4401,116591.4401,,,,
,,-81.5,-79.21,,,,
,,118850.2227,118850.2227,,,,
,,-79.36,-79.21,,,,
,,121152.7659,121152.7659,,,,
,,-79,-79.31,,,,
,,123499.9173,123499.9173,,,,
,,-77.39,-79.3,,,,
,,125892.5412,125892.5412,,,,
,,-80.93,-79.47,,,,
,,128331.5186,128331.5186,,,,
,,-81.93,-79.75,,,,
,,130817.7474,130817.7474,,,,
,,-80.5,-80.01,,,,
,,133352.1432,133352.1432,,,,
,,-75.35,-80.29,,,,
,,135935.6391,135935.6391,,,,
,,-81.65,-80.6,,,,
,,138569.1863,138569.1863,,,,
,,-78.51,-80.83,,,,
,,141253.7545,141253.7545,,,,
,,-83.67,-80.82,,,,
,,143990.3321,143990.3321,,,,
,,-79.6,-81.01,,,,
,,146779.9268,146779.9268,,,,
,,-78.09,-81.06,,,,
,,149623.5656,149623.5656,,,,
,,-81.91,-81.33,,,,
,,152522.2957,152522.2957,,,,
,,-79.16,-81.66,,,,
,,155477.1842,155477.1842,,,,
,,-84.08,-81.8,,,,
,,158489.3192,158489.3192,,,,
,,-81.21,-82.05,,,,
,,161559.8098,161559.8098,,,,
,,-84.18,-82.16,,,,
,,164689.7865,164689.7865,,,,
,,-84.33,-82.32,,,,
,,167880.4018,167880.4018,,,,
,,-86.12,-82.69,,,,
,,171132.8304,171132.8304,,,,
,,-83.58,-82.88,,,,
,,174448.2699,174448.2699,,,,
,,-78.65,-83.15,,,,
,,177827.941,177827.941,,,,
,,-82.5,-83.16,,,,
,,181273.0881,181273.0881,,,,
,,-82.7,-83.33,,,,
,,184784.9797,184784.9797,,,,
,,-85.48,-83.63,,,,
,,188364.9089,188364.9089,,,,
,,-86.74,-83.88,,,,
,,192014.1939,192014.1939,,,,
,,-80.53,-84.32,,,,
,,195734.1781,195734.1781,,,,
,,-86.64,-84.44,,,,
,,199526.2315,199526.2315,,,,
,,-84.59,-84.6,,,,
,,203391.7501,203391.7501,,,,
,,-84.11,-84.67,,,,
,,207332.1573,207332.1573,,,,
,,-83.81,-84.71,,,,
,,211348.904,211348.904,,,,
,,-86.09,-84.83,,,,
,,215443.469,215443.469,,,,
,,-84.66,-85.16,,,,
,,219617.36,219617.36,,,,
,,-83.92,-85.71,,,,
,,223872.1139,223872.1139,,,,
,,-83.49,-85.93,,,,
,,228209.2971,228209.2971,,,,
,,-85.12,-86.39,,,,
,,232630.5067,232630.5067,,,,
,,-87.55,-86.53,,,,
,,237137.3706,237137.3706,,,,
,,-89.25,-86.53,,,,
,,241731.5481,241731.5481,,,,
,,-86.85,-87.04,,,,
,,246414.7308,246414.7308,,,,
,,-84.81,-87.18,,,,
,,251188.6432,251188.6432,,,,
,,-85.9,-87.31,,,,
,,256055.0428,256055.0428,,,,
,,-85.26,-87.47,,,,
,,261015.7216,261015.7216,,,,
,,-88.88,-87.88,,,,
,,266072.506,266072.506,,,,
,,-91.23,-87.91,,,,
,,271227.2579,271227.2579,,,,
,,-91.26,-88.15,,,,
,,276481.8754,276481.8754,,,,
,,-87.51,-88.39,,,,
,,281838.2931,281838.2931,,,,
,,-93.22,-88.55,,,,
,,287298.4833,287298.4833,,,,
,,-88.69,-88.73,,,,
,,292864.4565,292864.4565,,,,
,,-86.8,-88.81,,,,
,,298538.2619,298538.2619,,,,
,,-92.17,-88.88,,,,
,,304321.9887,304321.9887,,,,
,,-89.93,-88.95,,,,
,,310217.7665,310217.7665,,,,
,,-87.57,-89.23,,,,
,,316227.766,316227.766,,,,
,,-87.75,-89.47,,,,
,,322354.2002,322354.2002,,,,
,,-93.26,-89.72,,,,
,,328599.3248,328599.3248,,,,
,,-86.81,-89.78,,,,
,,334965.4392,334965.4392,,,,
,,-90.1,-89.81,,,,
,,341454.8874,341454.8874,,,,
,,-89.64,-89.72,,,,
,,348070.0588,348070.0588,,,,
,,-87.06,-89.79,,,,
,,354813.3892,354813.3892,,,,
,,-89.32,-89.71,,,,
,,361687.3614,361687.3614,,,,
,,-89.24,-89.82,,,,
,,368694.5065,368694.5065,,,,
,,-90.99,-90.15,,,,
,,375837.4043,375837.4043,,,,
,,-88.52,-90.19,,,,
,,383118.685,383118.685,,,,
,,-91.13,-90.26,,,,
,,390541.0294,390541.0294,,,,
,,-91.41,-90.41,,,,
,,398107.1706,398107.1706,,,,
,,-91,-90.6,,,,
,,405819.8942,405819.8942,,,,
,,-90.35,-90.59,,,,
,,413682.0402,413682.0402,,,,
,,-91.8,-90.92,,,,
,,421696.5034,421696.5034,,,,
,,-89.33,-91.12,,,,
,,429866.2347,429866.2347,,,,
,,-89.11,-91.24,,,,
,,438194.2422,438194.2422,,,,
,,-91.29,-91.49,,,,
,,446683.5922,446683.5922,,,,
,,-91.36,-91.67,,,,
,,455337.4104,455337.4104,,,,
,,-94.29,-91.84,,,,
,,464158.8834,464158.8834,,,,
,,-93.07,-91.97,,,,
,,473151.259,473151.259,,,,
,,-91.49,-92.21,,,,
,,482317.8482,482317.8482,,,,
,,-91.1,-92.35,,,,
,,491662.0263,491662.0263,,,,
,,-92.12,-92.47,,,,
,,501187.2336,501187.2336,,,,
,,-93.08,-92.61,,,,
,,510896.9775,510896.9775,,,,
,,-94.45,-92.88,,,,
,,520794.8329,520794.8329,,,,
,,-94.66,-92.92,,,,
,,530884.4442,530884.4442,,,,
,,-92.27,-93.13,,,,
,,541169.5265,541169.5265,,,,
,,-92.87,-93.45,,,,
,,551653.8668,551653.8668,,,,
,,-93.5,-93.67,,,,
,,562341.3252,562341.3252,,,,
,,-93.22,-93.94,,,,
,,573235.8369,573235.8369,,,,
,,-93.92,-94.02,,,,
,,584341.4134,584341.4134,,,,
,,-94.09,-94.16,,,,
,,595662.1435,595662.1435,,,,
,,-94.28,-94.38,,,,
,,607202.1957,607202.1957,,,,
,,-94.2,-94.57,,,,
,,618965.8189,618965.8189,,,,
,,-94.24,-94.58,,,,
,,630957.3445,630957.3445,,,,
,,-96.59,-94.77,,,,
,,643181.1877,643181.1877,,,,
,,-92.6,-94.89,,,,
,,655641.8494,655641.8494,,,,
,,-94.21,-94.92,,,,
,,668343.9176,668343.9176,,,,
,,-96.43,-95.15,,,,
,,681292.0691,681292.0691,,,,
,,-96.37,-95.26,,,,
,,694491.0714,694491.0714,,,,
,,-97.58,-95.38,,,,
,,707945.7844,707945.7844,,,,
,,-96.14,-95.62,,,,
,,721661.1621,721661.1621,,,,
,,-96.2,-95.83,,,,
,,735642.2545,735642.2545,,,,
,,-96.52,-95.97,,,,
,,749894.2093,749894.2093,,,,
,,-95.48,-96.12,,,,
,,764422.2743,764422.2743,,,,
,,-92.35,-96.31,,,,
,,779231.7984,779231.7984,,,,
,,-97.63,-96.48,,,,
,,794328.2347,794328.2347,,,,
,,-97.19,-96.54,,,,
,,809717.1416,809717.1416,,,,
,,-95.31,-96.78,,,,
,,825404.1853,825404.1853,,,,
,,-97.58,-96.95,,,,
,,841395.1416,841395.1416,,,,
,,-95.42,-97.05,,,,
,,857695.8986,857695.8986,,,,
,,-96.28,-97.16,,,,
,,874312.458,874312.458,,,,
,,-98.62,-97.28,,,,
,,891250.9381,891250.9381,,,,
,,-98.7,-97.47,,,,
,,908517.5757,908517.5757,,,,
,,-97.49,-97.68,,,,
,,926118.7281,926118.7281,,,,
,,-97.59,-97.96,,,,
,,944060.8763,944060.8763,,,,
,,-98.65,-98.23,,,,
,,962350.6264,962350.6264,,,,
,,-98.14,-98.14,,,,
,,980994.7127,980994.7127,,,,
,,-97.88,-98.46,,,,
,,1000000,1000000,,,,
,,-98.27,-98.85,,,,
