Trace
Log Plot
A.19.05,N9000B
1096.47819614319,-39.4608433115736
1113.43960906236,-42.6964755537858
1130.66339794964,-40.0693135868838
1148.15362149688,-39.2475931825494
1165.91440117983,-42.1316127263203
1183.9499222293,-41.3406776079039
1202.26443461741,-40.9916303506005
1220.86225405907,-43.0673741385292
1239.74776302894,-41.0198594189038
1258.92541179417,-42.8858799811421
1278.39971946302,-41.5225303405889
1298.17527504985,-41.4440805439706
1318.25673855641,-41.0583914924693
1338.64884206999,-42.0778101878031
1359.35639087853,-38.7287958596434
1380.38426460288,-39.9316406608968
1401.73741834677,-41.4987392072772
1423.42088386434,-39.323855759984
1445.43977074593,-42.087630458546
1467.79926762207,-41.4512250170655
1490.5046433862,-43.0577653900419
1513.56124843621,-40.7266656407355
1536.97451593527,-40.3168331793718
1560.74996309211,-42.6341467788676
1584.89319246111,-40.4919958836433
1609.40989326254,-42.1471510153602
1634.30584272314,-40.864301974533
1659.58690743756,-41.9731191876848
1685.25904475075,-41.1278265389325
1711.32830416178,-44.9877364016177
1737.80082874938,-40.6322214466281
1764.6828566195,-44.286184009343
1791.98072237533,-41.270369286596
1819.70085860998,-42.6315778000671
1847.84979742229,-42.482338057068
1876.43417195609,-41.7760298656484
1905.46071796325,-42.9887874540785
1934.93627539095,-41.1492531607043
1964.86778999347,-49.4854561784488
1995.26231496888,-48.8465270033101
2026.12701262114,-50.3689504950293
2057.46915604784,-45.7765303282997
2089.29613085404,-45.3015649822443
2121.61543689268,-45.7844947102365
2154.43469003188,-45.4209914073874
2187.76162394955,-45.0176674562005
2221.60409195581,-50.0070991685819
2255.97006884358,-47.8998852446673
2290.86765276777,-49.712640438901
2326.30506715363,-47.2025820005687
2362.29066263446,-46.961351581031
2398.83291901949,-47.3227354458611
2435.94044729203,-46.2007967775456
2473.62199163862,-45.8958374619298
2511.88643150958,-48.0427684129871
2550.74278371136,-51.8934721702464
2590.20020453132,-49.3010173146158
2630.26799189538,-49.6217099499432
2670.95558755899,-50.2051100271963
2712.27257933203,-49.2829169452028
2754.22870333817,-48.2579987694181
2796.83384630908,-48.8644714209599
2840.09804791422,-44.4794477778954
2884.03150312661,-48.3004708856536
2928.64456462524,-49.198077236526
2973.94774523461,-44.6640334858194
3019.95172040202,-47.8786562928712
3066.66733071318,-48.6032622691143
3114.10558444676,-45.8486246101507
3162.27766016838,-46.9786520816857
3211.19490936482,-48.4163479345133
3260.86885911893,-48.3504506136835
3311.31121482591,-50.0941628606079
3362.53386295163,-46.2663667763304
3414.5488738336,-44.7581521204587
3467.36850452532,-47.4006707986121
3521.00520168452,-46.822505064375
3575.47160450621,-47.1438278673257
3630.78054770101,-51.3051724128453
3686.94506451958,-45.6606852695986
3743.97838982381,-47.0800691896584
3801.89396320561,-48.3832775507301
3860.70543215381,-47.5438324443003
3920.42665527015,-45.6905963648977
3981.07170553497,-48.3093792538724
4042.65487362344,-49.2543789509354
4105.19067127308,-49.086935782132
4168.69383470336,-48.8182018359644
4233.17932808821,-47.6160160908442
4298.66234708228,-47.0732185548803
4365.15832240166,-47.9461156400486
4432.68292346009,-48.5831936117837
4501.25206206134,-50.2755174304601
4570.88189614875,-48.3582289684131
4641.58883361278,-47.7189941036715
4713.38953615741,-45.5151228865744
4786.30092322638,-47.850807986535
4860.34017599022,-46.2906707819186
4935.52474139481,-46.87722408081
5011.87233627272,-46.642564284062
5089.40095151809,-46.7338073784217
5168.12885632604,-45.068057674147
5248.07460249773,-46.7504233254301
5329.257028812,-45.9406710487059
5411.69526546464,-47.184915606785
5495.40873857625,-45.7658753215532
5580.41717476996,-48.5050223240289
5666.74060581991,-46.2940588150785
5754.39937337157,-44.5914706517747
5843.41413373518,-47.1208966038807
5933.80586275328,-47.3244011099144
6025.59586074358,-49.1786970767146
6118.80575751822,-48.9285257619391
6213.45751748076,-48.8766891181516
6309.57344480193,-48.3681228373601
6407.17618867554,-49.0758354708055
6506.28874865557,-47.3942745614159
6606.93448007596,-47.6212241001238
6709.13709955411,-47.4031340441894
6812.92069057961,-48.1226869663434
6918.30970918937,-50.7038617528409
7025.32898973052,-45.6490974852556
7134.00375071256,-50.0140987423861
7244.3596007499,-49.5688972853237
7356.42254459641,-47.6473610880966
7470.21898927332,-48.9224442538673
7585.77575029184,-49.1095784831999
7703.12005797215,-44.5638900020116
7822.27956386003,-48.5236968761231
7943.28234724281,-49.6794530728036
8066.15692176614,-47.2692863510692
8190.93224215297,-48.0157248874849
8317.63771102671,-49.4085022502917
8446.30318583969,-46.7360346380719
8576.95898590894,-48.3886861079478
8709.63589956081,-49.0227958451679
8844.365191386,-48.3918114736689
8981.17860960694,-50.0317470565517
9120.1083935591,-48.5102243045979
9261.18728128793,-46.8051288791201
9404.44851726352,-48.5895764288663
9549.92586021436,-52.0041901158099
9697.65359108249,-51.9788983647025
9847.66652110158,-50.8701574847613
10000,-51.1093816473116
10154.6899243308,-51.9862726895495
10311.7727459305,-52.1388448162297
10471.285480509,-49.6015572718446
10633.2657163716,-51.6973385469799
10797.7516232771,-51.960023896741
10964.7819614319,-51.8079639330216
11134.3960906236,-53.9597243509044
11306.6339794964,-51.1551280492788
11481.5362149688,-54.1456969259705
11659.1440117983,-52.2832995929249
11839.499222293,-51.0513903261246
12022.6443461741,-57.5406287210897
12208.6225405907,-48.9344437668908
12397.4776302894,-50.1860931612127
12589.2541179417,-49.1218009384673
12783.9971946302,-51.5958465511501
12981.7527504985,-50.353577731434
13182.5673855641,-50.0625930049982
13386.4884206999,-52.6273202365972
13593.5639087853,-53.4163694022712
13803.8426460289,-48.7050713120827
14017.3741834677,-49.8526579003276
14234.2088386434,-54.7627751842032
14454.3977074593,-53.5631444905173
14677.9926762207,-55.1014452241077
14905.046433862,-56.6890352990203
15135.6124843621,-52.6318961013277
15369.7451593527,-55.4585109266641
15607.4996309211,-52.1245847326015
15848.9319246111,-51.8785353687923
16094.0989326253,-53.7361935414002
16343.0584272314,-55.1151128852132
16595.8690743756,-58.0486430863315
16852.5904475075,-53.6813992987261
17113.2830416178,-53.7267532137702
17378.0082874938,-51.5675366988699
17646.828566195,-52.4785312558685
17919.8072237533,-55.455459492745
18197.0085860998,-51.9580352495473
18478.4979742229,-55.5597916715975
18764.3417195609,-54.0166522647771
19054.6071796325,-54.6394416915736
19349.3627539095,-59.394636648089
19648.6778999347,-56.3797508557844
19952.6231496888,-61.0001533806986
20261.2701262114,-57.7949318093111
20574.6915604784,-56.6836995322383
20892.9613085404,-58.9232080835564
21216.1543689268,-56.6256594250429
21544.3469003188,-56.8825852759801
21877.6162394955,-61.3726809552656
22216.0409195581,-62.1514765900192
22559.7006884358,-59.2761306062035
22908.6765276777,-59.1713700733882
23263.0506715363,-59.6521240722704
23622.9066263446,-57.9449939838048
23988.3291901949,-61.6195895452284
24359.4044729203,-58.557705447515
24736.2199163862,-60.0222654053452
25118.8643150958,-58.046547461284
25507.4278371136,-60.0320751808118
25902.0020453133,-59.4237450276511
26302.6799189538,-59.0812775986261
26709.5558755899,-59.282799392608
27122.7257933203,-60.1950955624206
27542.2870333817,-59.8416448473701
27968.3384630908,-60.1256818429063
28400.9804791421,-61.9376657922962
28840.3150312661,-61.539097450022
29286.4456462524,-60.1493680039144
29739.477452346,-63.8448000616999
30199.5172040202,-60.517068120603
30666.6733071318,-63.1644994661325
31141.0558444676,-62.6677687480488
31622.7766016838,-63.4827653381379
32111.9490936482,-67.6867483524217
32608.6885911893,-66.5550586653329
33113.1121482591,-61.4960302627635
33625.3386295163,-63.6724159983893
34145.488738336,-62.7798147070106
34673.6850452532,-63.3345674989026
35210.0520168452,-62.9119170963307
35754.7160450621,-62.7000729409933
36307.8054770101,-63.9049686257582
36869.4506451958,-62.9694370362818
37439.7838982381,-62.8719754272274
38018.9396320561,-64.1660169092045
38607.0543215381,-64.9298645915604
39204.2665527015,-64.728561410809
39810.7170553497,-63.5151889013595
40426.5487362344,-65.6398385776562
41051.9067127308,-67.3526406346791
41686.9383470336,-65.0001764987641
42331.7932808821,-70.358464361271
42986.6234708228,-67.4348824728748
43651.5832240166,-66.6737629045706
44326.8292346009,-68.4641319942345
45012.5206206134,-65.6271067755633
45708.8189614875,-68.5625029292056
46415.8883361278,-67.6097508201512
47133.895361574,-73.0561515763462
47863.0092322639,-69.7788201542207
48603.4017599022,-67.3872183026955
49355.2474139481,-70.6760644551054
50118.7233627272,-68.9152622594241
50894.0095151809,-68.0352032859192
51681.2885632604,-69.1489922783547
52480.7460249773,-68.817600225623
53292.57028812,-68.8423728984756
54116.9526546464,-73.0295365953277
54954.0873857625,-71.7592582741282
55804.1717476996,-69.4448911785143
56667.4060581991,-69.5048003596823
57543.9937337157,-69.4443467637301
58434.1413373518,-68.5015994865272
59338.0586275328,-71.5689574188155
60255.9586074358,-71.9239964939785
61188.0575751822,-73.623908194668
62134.5751748076,-72.7447311255644
63095.7344480193,-72.2619486886628
64071.7618867554,-72.95401368371
65062.8874865557,-69.8723521113295
66069.3448007596,-73.4056535151851
67091.3709955411,-75.2888544059903
68129.2069057961,-72.9069454786931
69183.0970918936,-71.5053299869182
70253.2898973052,-70.4653112706981
71340.0375071256,-72.7542246316317
72443.596007499,-72.1292920127476
73564.2254459641,-73.475465553832
74702.1898927332,-72.2106472488049
75857.7575029184,-68.7567323929124
77031.2005797215,-70.4451694498289
78222.7956386003,-66.9489378769023
79432.8234724281,-68.3067056494388
80661.5692176614,-69.9379468001335
81909.3224215298,-69.0890411761689
83176.3771102671,-68.9398822379642
84463.0318583969,-72.9842669972533
85769.5898590894,-70.0611320838254
87096.3589956081,-71.6856780941421
88443.65191386,-72.5803318955727
89811.7860960694,-66.2264059005051
91201.083935591,-72.2894326554565
92611.8728128794,-71.0664701570983
94044.4851726351,-73.2481741391288
95499.2586021436,-74.5092061841801
96976.535910825,-72.6562002190993
98476.6652110158,-70.5717597826268
100000,-73.7720020960793
101546.899243308,-70.0527284926042
103117.727459306,-70.2151388487614
104712.85480509,-74.7013205796061
106332.657163716,-75.0709128798866
107977.516232771,-77.5102232346107
109647.819614319,-79.0605719621647
111343.960906236,-78.8910635235455
113066.339794964,-75.7588076405798
114815.362149688,-76.7032004893375
116591.440117983,-73.4952205545932
118394.99222293,-74.7493919630533
120226.443461741,-74.6740751636359
122086.225405907,-73.919674613684
123974.776302894,-81.3859360460858
125892.541179417,-75.1656595787414
127839.971946302,-81.8400872348985
129817.527504985,-78.5581682553426
131825.673855641,-80.2299604162016
133864.884206999,-78.6264481081326
135935.639087853,-78.1266309614995
138038.426460289,-75.8590414439571
140173.741834677,-76.7754295554057
142342.088386434,-79.412798910583
144543.977074593,-79.5411319003141
146779.926762207,-80.4759208583803
149050.46433862,-76.7445448456019
151356.124843621,-79.5447130169287
153697.451593527,-83.7825975911926
156074.996309211,-79.4750436140535
158489.319246111,-86.8803681101883
160940.989326253,-79.4144181095367
163430.584272314,-82.3797821076
165958.690743756,-85.8304459514685
168525.904475075,-82.1124597180452
171132.830416178,-82.674377063093
173780.082874938,-82.0955869644787
176468.28566195,-83.1466001620354
179198.072237533,-83.2818662153078
181970.085860998,-79.6691182581153
184784.979742229,-82.6824676464868
187643.417195609,-80.7691973297004
190546.071796325,-82.7837269078986
193493.627539095,-82.1188153779737
196486.778999347,-83.3191735609871
199526.231496888,-82.4185967025769
202612.701262114,-82.8738157891486
205746.915604784,-83.1678744152168
208929.613085404,-85.8848377415314
212161.543689268,-82.3645473970839
215443.469003188,-83.3095439271643
218776.162394955,-82.3292459425814
222160.409195581,-81.7711112272474
225597.006884358,-82.8047224457444
229086.765276777,-84.0718171427631
232630.506715363,-82.3697083056932
236229.066263446,-83.4708901294059
239883.291901949,-84.0174830710039
243594.044729203,-83.4603773426425
247362.199163862,-86.4270317858029
251188.643150958,-85.4011878875358
255074.278371136,-84.7657897344863
259020.020453133,-84.3469885206871
263026.799189538,-85.4552057084711
267095.558755899,-85.8813040542984
271227.257933203,-84.9695417361034
275422.870333817,-84.2271266881182
279683.384630908,-85.4024522824548
284009.804791421,-83.6856082659123
288403.150312661,-85.6625109748945
292864.456462524,-85.4623456919586
297394.77452346,-86.1971100669308
301995.172040202,-86.1360424264442
306666.733071318,-87.4921946317639
311410.558444676,-86.4750614882695
316227.766016838,-86.1018750119765
321119.490936482,-87.7148831296317
326086.885911893,-86.9474307382497
331131.121482591,-89.5916934815756
336253.386295163,-87.2446293421176
341454.88738336,-91.299218537711
346736.850452532,-89.4044740541902
352100.520168452,-86.8707011708161
357547.160450621,-88.5468018148032
363078.054770101,-87.5672237850491
368694.506451958,-88.3353281197222
374397.838982381,-88.5204575618742
380189.396320561,-86.3575272907928
386070.543215381,-85.9268868189819
392042.665527015,-88.6068166416746
398107.170553497,-87.3805143651423
404265.487362344,-89.916070542624
410519.067127308,-88.9093460232286
416869.383470335,-89.7365345030458
423317.932808821,-92.0146189905625
429866.234708228,-90.5172265041284
436515.832240166,-88.4502101518953
443268.292346009,-90.32285769671
450125.206206134,-88.4177178672467
457088.189614875,-89.3817640416733
464158.883361278,-89.4587430139123
471338.953615741,-88.1499721536043
478630.092322638,-90.3369448623878
486034.017599022,-89.5469210723362
493552.474139481,-91.0909520756634
501187.233627273,-90.9061464153096
508940.095151809,-91.0436918190547
516812.885632603,-89.5806990169429
524807.460249773,-90.3891217582143
532925.7028812,-88.9401469038371
541169.526546464,-89.8005772651154
549540.873857625,-93.8151437757642
558041.717476996,-89.6254913093118
566674.060581991,-92.9329430313695
575439.937337157,-92.0467904015019
584341.413373517,-92.0212472112531
593380.586275328,-93.2597062233363
602559.586074358,-92.1536709928517
611880.575751822,-92.8532723049978
621345.751748076,-91.471747450596
630957.344480193,-92.6698120544827
640717.618867554,-92.3553408635387
650628.874865557,-91.4195459161376
660693.448007596,-93.7068929996653
670913.709955411,-93.0531002870767
681292.069057962,-93.4342153539603
691830.970918936,-93.2992302245542
702532.898973052,-91.5890815850733
713400.375071256,-90.1754623050272
724435.96007499,-92.4111797424117
735642.254459641,-92.8641750604117
747021.898927332,-93.9768078448811
758577.575029184,-93.9113364900552
770312.005797215,-95.8356984517353
782227.956386003,-95.9280423354534
794328.234724281,-94.4749786244225
806615.692176613,-95.3444366429864
819093.224215298,-96.5209587616759
831763.771102671,-93.5621043455137
844630.318583969,-94.1012001683246
857695.898590894,-95.0250058484611
870963.589956081,-92.8870670456191
884436.5191386,-96.1153286130568
898117.860960694,-93.7687299390869
912010.83935591,-96.0440754993047
926118.728128794,-95.4796645349942
940444.851726351,-93.6291857854816
954992.586021436,-94.3885505041625
969765.35910825,-94.5912230403283
984766.652110158,-95.8688547304747
1000000,-98.1552325004942
