; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
-503.90625e-15, 3.034031222e-3, -3.411747812e-3
-498.046875e-15, 3.339566428e-3, -4.634564545e-3
-492.1875e-15, 3.391526139e-3, -5.998050739e-3
-486.328125e-15, 3.15713082e-3, -7.45621907e-3
-480.46875e-15, 2.612151264e-3, -8.957225269e-3
-474.609375e-15, 1.741803387e-3, -0.01044501384
-468.75e-15, 541.3159724e-6, -0.01186105497
-462.890625e-15, -983.841266e-6, -0.01314610865
-457.03125e-15, -2.818067018e-3, -0.01424196153
-451.171875e-15, -4.936055217e-3, -0.0150930903
-445.3125e-15, -7.303503492e-3, -0.01564820937
-439.453125e-15, -9.878057062e-3, -0.01586166186
-433.59375e-15, -0.01261043912, -0.01569461513
-427.734375e-15, -0.01544572192, -0.01511602786
-421.875e-15, -0.01832469788, -0.01410336753
-416.015625e-15, -0.02118531318, -0.01264307177
-410.15625e-15, -0.02396412554, -0.01073076152
-404.296875e-15, -0.0265977448, -8.371223227e-3
-398.4375e-15, -0.02902421314, -5.578180798e-3
-392.578125e-15, -0.03118428433, -2.373876571e-3
-386.71875e-15, -0.03302257006, 1.211521595e-3
-380.859375e-15, -0.03448853332, 5.14066925e-3
-375e-15, -0.03553732081, 9.369927595e-3
-369.140625e-15, -0.03613043388, 0.01385034908
-363.28125e-15, -0.03623623958, 0.01852873049
-357.421875e-15, -0.03583032214, 0.02334869673
-351.5625e-15, -0.03489567362, 0.02825178298
-345.703125e-15, -0.03342272475, 0.03317849146
-339.84375e-15, -0.03140922309, 0.03806930682
-333.984375e-15, -0.02885997448, 0.04286565857
-328.125e-15, -0.02578647051, 0.04751081834
