; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
2.900390625e-12, -33.00285402e-6, -102.0484291e-6
2.90625e-12, -39.86299477e-6, -94.80260272e-6
2.912109375e-12, -47.47132205e-6, -87.17232787e-6
2.91796875e-12, -55.77563857e-6, -79.65156805e-6
2.923828125e-12, -64.49558379e-6, -72.66150995e-6
2.9296875e-12, -73.19478003e-6, -66.44513121e-6
2.935546875e-12, -81.39836852e-6, -61.01829256e-6
2.94140625e-12, -88.71633101e-6, -56.19239884e-6
2.947265625e-12, -94.93207895e-6, -51.6582164e-6
2.953125e-12, -100.0283182e-6, -47.10015414e-6
2.958984375e-12, -104.1451743e-6, -42.30037542e-6
2.96484375e-12, -107.4889031e-6, -37.19681826e-6
2.970703125e-12, -110.2268977e-6, -31.87684868e-6
2.9765625e-12, -112.4082574e-6, -26.51155683e-6
2.982421875e-12, -113.9391673e-6, -21.2576716e-6
2.98828125e-12, -114.6215624e-6, -16.16521115e-6
2.994140625e-12, -114.2400897e-6, -11.12691485e-6
3e-12, -112.6644169e-6, -5.889892658e-6
